,Strike #,FVEY,Country,DTG,Date,Time,ATO,Engage Unit,DEL/DYN,Entity ID,O-Suffix,Cat Code,Entity Name,City Name,Province,ROE,Target Function,T1#,Target_1,T2#,Target_2,Lat,Long,MGRS,Observer,Aircraft,Callsign,AC Base,Nationality,ORD1,Ordinance_1,ORD2,Ordinance_2,Targets Remark,Physical,Confidence,Functional,Recoup Time,MEA,CDA,MISREP
807,58883,TS/SCI,US,211401ZSEP04,21-SEP-04,1401Z,AA,AW-17,Deliberate,0584-78715,jb626,30202,Random,r,R,120,Function,6,BARRACKS,8,BARRACKS,43,71,???,JAEC79,SR-71,TNMY88,Bristol AFB,USA,3,25mm GAU-12,2,105mm M102,Comment,light,light,heavy,0,med,heavy,"TNMY88, 21-SEP-04, info"
808,11042,TS/SCI,US,280210ZFEB10,28-FEB-10,0210Z,AA,AW-17,Deliberate,4778-54277,ue821,40205,Sunday River,Newry,Oxford,184,Function,9,RUNWAYS,7,RUNWAYS,44.469,-70.861,???,POGQ73,F-16,XXBL86,Bristol AFB,USA,5,25mm GAU-12,1,25mm GAU-12,Comment,heavy,med,heavy,0,heavy,heavy,"XXBL86, 28-FEB-10, info"
809,04362,TS/SCI,US,231615ZAUG11,23-AUG-11,1615Z,AA,AW-17,Deliberate,0866-95609,zs167,10102,Loon Mountain,Lincoln,Graftron,714,Function,1,BARRACKS,1,OFFICE,44.036,-71.621,???,LZBV83,F-16,SUKU73,Bristol AFB,USA,5,105mm M102,3,25mm GAU-12,Comment,light,med,med,0,light,med,"SUKU73, 23-AUG-11, info"
810,33951,TS/SCI,US,191445ZMAR01,19-MAR-01,1445Z,AA,AW-17,Dynamic,9828-78689,su437,50101,Loon Mountain,Lincoln,Graftron,674,Function,3,OFFICE,8,BARRACKS,44.036,-71.621,???,XDPN84,SR-71,DSCY84,Bristol AFB,USA,3,105mm M102,3,105mm M102,Comment,light,heavy,heavy,0,med,med,"DSCY84, 19-MAR-01, info"
811,71206,TS/SCI,US,051812ZMAR13,05-MAR-13,1812Z,AA,AW-17,Dynamic,3317-97746,kh947,50203,Sunday River,Newry,Oxford,681,Function,4,OFFICE,10,RUNWAYS,44.469,-70.861,???,IPAN67,F-16,DUCN89,Bristol AFB,USA,3,25mm GAU-12,2,Bofors 40mm,Comment,light,heavy,heavy,0,heavy,light,"DUCN89, 05-MAR-13, info"
812,49605,TS/SCI,US,150216ZNOV11,15-NOV-11,0216Z,AA,AW-17,Dynamic,2618-02932,rd775,20101,Loon Mountain,Lincoln,Graftron,969,Function,5,OFFICE,6,BARRACKS,44.036,-71.621,???,QACY73,F-16,DRAB69,Bristol AFB,USA,2,105mm M102,2,25mm GAU-12,Comment,light,light,heavy,0,heavy,heavy,"DRAB69, 15-NOV-11, info"
813,20977,TS/SCI,US,141031ZFEB08,14-FEB-08,1031Z,AA,AW-17,Deliberate,5663-07655,kf223,20105,Loon Mountain,Lincoln,Graftron,656,Function,1,BARRACKS,2,RUNWAYS,44.036,-71.621,???,BIWL81,F-16,YXBP80,Bristol AFB,USA,3,Bofors 40mm,3,Bofors 40mm,Comment,heavy,heavy,light,0,light,light,"YXBP80, 14-FEB-08, info"
814,70702,TS/SCI,US,201510ZMAR14,20-MAR-14,1510Z,AA,AW-17,Deliberate,3623-41328,zg633,30102,Random,r,R,450,Function,7,OFFICE,9,BARRACKS,41,60,???,PKLQ85,F-16,SHKT76,Bristol AFB,USA,3,25mm GAU-12,2,25mm GAU-12,Comment,heavy,light,med,0,heavy,med,"SHKT76, 20-MAR-14, info"
815,21638,TS/SCI,US,181103ZJUL00,18-JUL-00,1103Z,AA,AW-17,Dynamic,4646-75839,wk910,10103,Random,r,R,703,Function,3,RUNWAYS,4,RUNWAYS,42,71,???,CGMW88,SR-71,GETJ66,Bristol AFB,USA,1,Bofors 40mm,3,25mm GAU-12,Comment,med,light,heavy,0,heavy,med,"GETJ66, 18-JUL-00, info"
816,79946,TS/SCI,US,061818ZFEB02,06-FEB-02,1818Z,AA,AW-17,Deliberate,0165-68283,oc590,30201,Random,r,R,283,Function,6,OFFICE,8,BARRACKS,54,9,???,TNPO90,AC-130,HFCB65,Bristol AFB,USA,4,Bofors 40mm,5,Bofors 40mm,Comment,light,light,med,0,light,heavy,"HFCB65, 06-FEB-02, info"
817,40200,TS/SCI,US,261856ZJUN12,26-JUN-12,1856Z,AA,AW-17,Deliberate,7856-88145,rc614,40201,Loon Mountain,Lincoln,Graftron,251,Function,9,OFFICE,6,OFFICE,44.036,-71.621,???,VCOB83,SR-71,GHEY88,Bristol AFB,USA,3,25mm GAU-12,2,105mm M102,Comment,light,heavy,light,0,light,med,"GHEY88, 26-JUN-12, info"
818,81938,TS/SCI,US,200945ZFEB06,20-FEB-06,0945Z,AA,AW-17,Deliberate,0378-43490,cg014,10204,Sunday River,Newry,Oxford,307,Function,3,OFFICE,8,RUNWAYS,44.469,-70.861,???,RVXU68,F-16,MKKX88,Bristol AFB,USA,4,25mm GAU-12,3,105mm M102,Comment,heavy,med,med,0,heavy,med,"MKKX88, 20-FEB-06, info"
819,99023,TS/SCI,US,020327ZAUG04,02-AUG-04,0327Z,AA,AW-17,Deliberate,2513-65042,gs460,50102,Random,r,R,165,Function,6,OFFICE,7,OFFICE,74,10,???,GDCH71,AC-130,DKKR82,Bristol AFB,USA,1,Bofors 40mm,3,Bofors 40mm,Comment,med,med,light,0,heavy,light,"DKKR82, 02-AUG-04, info"
820,68988,TS/SCI,US,281022ZNOV05,28-NOV-05,1022Z,AA,AW-17,Deliberate,6036-39075,vd367,20204,Random,r,R,110,Function,8,OFFICE,5,RUNWAYS,54,7,???,AWDA71,AC-130,KJBV66,Bristol AFB,USA,3,25mm GAU-12,1,105mm M102,Comment,light,light,heavy,0,med,light,"KJBV66, 28-NOV-05, info"
821,07033,TS/SCI,US,072150ZOCT01,07-OCT-01,2150Z,AA,AW-17,Deliberate,9449-19685,rd526,30205,Loon Mountain,Lincoln,Graftron,389,Function,7,BARRACKS,4,BARRACKS,44.036,-71.621,???,NWUQ86,SR-71,EAEN81,Bristol AFB,USA,5,105mm M102,2,105mm M102,Comment,med,light,light,0,med,light,"EAEN81, 07-OCT-01, info"
822,74351,TS/SCI,US,190457ZJUN09,19-JUN-09,0457Z,AA,AW-17,Deliberate,7659-71913,ad700,50101,Sunday River,Newry,Oxford,335,Function,8,OFFICE,4,RUNWAYS,44.469,-70.861,???,XLZF79,AC-130,MLYT71,Bristol AFB,USA,4,25mm GAU-12,4,25mm GAU-12,Comment,light,heavy,heavy,0,heavy,med,"MLYT71, 19-JUN-09, info"
823,50854,TS/SCI,US,111751ZJUN07,11-JUN-07,1751Z,AA,AW-17,Deliberate,4946-61136,iu397,10204,Random,r,R,499,Function,7,OFFICE,3,RUNWAYS,84,54,???,VHUY89,SR-71,BPKE88,Bristol AFB,USA,2,25mm GAU-12,5,Bofors 40mm,Comment,light,heavy,med,0,light,light,"BPKE88, 11-JUN-07, info"
824,45453,TS/SCI,US,040358ZOCT11,04-OCT-11,0358Z,AA,AW-17,Dynamic,9829-87734,wb572,10104,Random,r,R,812,Function,8,OFFICE,10,BARRACKS,21,82,???,ZCCC74,F-16,FYON76,Bristol AFB,USA,3,105mm M102,1,105mm M102,Comment,med,heavy,light,0,med,light,"FYON76, 04-OCT-11, info"
825,66728,TS/SCI,US,220646ZJUN03,22-JUN-03,0646Z,AA,AW-17,Dynamic,0719-51858,pc657,20105,Loon Mountain,Lincoln,Graftron,771,Function,8,BARRACKS,1,RUNWAYS,44.036,-71.621,???,XUEB76,F-16,PWBW86,Bristol AFB,USA,4,105mm M102,4,25mm GAU-12,Comment,light,light,light,0,med,light,"PWBW86, 22-JUN-03, info"
826,44464,TS/SCI,US,191238ZFEB06,19-FEB-06,1238Z,AA,AW-17,Dynamic,5529-17369,ie878,40205,Sunday River,Newry,Oxford,828,Function,5,BARRACKS,8,OFFICE,44.469,-70.861,???,LLSW66,F-16,BPPL79,Bristol AFB,USA,4,Bofors 40mm,4,Bofors 40mm,Comment,heavy,light,heavy,0,light,light,"BPPL79, 19-FEB-06, info"
827,34387,TS/SCI,US,111953ZSEP07,11-SEP-07,1953Z,AA,AW-17,Deliberate,8865-64160,pt009,30203,Random,r,R,872,Function,9,BARRACKS,9,OFFICE,72,29,???,BPAG70,SR-71,EQLY72,Bristol AFB,USA,1,105mm M102,1,Bofors 40mm,Comment,light,heavy,light,0,heavy,med,"EQLY72, 11-SEP-07, info"
828,05226,TS/SCI,US,031502ZJAN07,03-JAN-07,1502Z,AA,AW-17,Deliberate,6772-19534,uo332,20202,Loon Mountain,Lincoln,Graftron,485,Function,5,RUNWAYS,1,RUNWAYS,44.036,-71.621,???,JIKP78,F-16,MTLR80,Bristol AFB,USA,2,Bofors 40mm,3,25mm GAU-12,Comment,light,light,light,0,light,light,"MTLR80, 03-JAN-07, info"
829,74601,TS/SCI,US,140010ZAPR05,14-APR-05,0010Z,AA,AW-17,Deliberate,4812-04168,um018,40204,Sunday River,Newry,Oxford,346,Function,5,OFFICE,5,RUNWAYS,44.469,-70.861,???,MXKI86,AC-130,UPGI78,Bristol AFB,USA,2,Bofors 40mm,4,Bofors 40mm,Comment,heavy,heavy,light,0,light,med,"UPGI78, 14-APR-05, info"
830,49849,TS/SCI,US,070212ZNOV13,07-NOV-13,0212Z,AA,AW-17,Deliberate,2449-45768,wf611,50101,Sunday River,Newry,Oxford,695,Function,10,BARRACKS,6,OFFICE,44.469,-70.861,???,LPCJ84,SR-71,QLKN67,Bristol AFB,USA,3,25mm GAU-12,2,25mm GAU-12,Comment,light,med,heavy,0,heavy,heavy,"QLKN67, 07-NOV-13, info"
831,11830,TS/SCI,US,060843ZMAR12,06-MAR-12,0843Z,AA,AW-17,Deliberate,4717-47220,uy480,40202,Loon Mountain,Lincoln,Graftron,603,Function,5,OFFICE,4,RUNWAYS,44.036,-71.621,???,TLNO75,SR-71,FCZJ89,Bristol AFB,USA,4,105mm M102,2,25mm GAU-12,Comment,heavy,light,light,0,light,light,"FCZJ89, 06-MAR-12, info"
832,97018,TS/SCI,US,191220ZMAR15,19-MAR-15,1220Z,AA,AW-17,Deliberate,9393-09452,cl950,30203,Random,r,R,235,Function,5,OFFICE,3,BARRACKS,65,23,???,YZNC65,AC-130,JRLL85,Bristol AFB,USA,3,Bofors 40mm,4,Bofors 40mm,Comment,med,light,light,0,med,heavy,"JRLL85, 19-MAR-15, info"
833,30743,TS/SCI,US,080326ZJAN15,08-JAN-15,0326Z,AA,AW-17,Dynamic,1759-74801,cz805,20204,Random,r,R,438,Function,6,BARRACKS,5,BARRACKS,24,80,???,VJMN70,SR-71,SIRS80,Bristol AFB,USA,3,25mm GAU-12,5,105mm M102,Comment,heavy,heavy,light,0,light,med,"SIRS80, 08-JAN-15, info"
834,42377,TS/SCI,US,240034ZJUN13,24-JUN-13,0034Z,AA,AW-17,Dynamic,8938-05085,uz462,40202,Loon Mountain,Lincoln,Graftron,138,Function,4,RUNWAYS,6,RUNWAYS,44.036,-71.621,???,XAIN88,SR-71,JIVP80,Bristol AFB,USA,1,Bofors 40mm,3,25mm GAU-12,Comment,med,light,light,0,light,med,"JIVP80, 24-JUN-13, info"
835,33257,TS/SCI,US,101726ZFEB02,10-FEB-02,1726Z,AA,AW-17,Dynamic,6147-24681,or872,50205,Loon Mountain,Lincoln,Graftron,189,Function,3,RUNWAYS,1,RUNWAYS,44.036,-71.621,???,EPRT80,SR-71,QEHB80,Bristol AFB,USA,5,105mm M102,1,25mm GAU-12,Comment,med,light,light,0,light,heavy,"QEHB80, 10-FEB-02, info"
836,81021,TS/SCI,US,231904ZAPR06,23-APR-06,1904Z,AA,AW-17,Dynamic,4244-19950,vx830,20105,Sunday River,Newry,Oxford,986,Function,9,OFFICE,1,OFFICE,44.469,-70.861,???,WTHZ68,AC-130,GYWH81,Bristol AFB,USA,3,Bofors 40mm,4,Bofors 40mm,Comment,light,light,light,0,light,heavy,"GYWH81, 23-APR-06, info"
837,05509,TS/SCI,US,010652ZOCT01,01-OCT-01,0652Z,AA,AW-17,Dynamic,8872-29727,wy791,40105,Loon Mountain,Lincoln,Graftron,253,Function,6,OFFICE,9,OFFICE,44.036,-71.621,???,GTFL79,SR-71,BBFG68,Bristol AFB,USA,1,105mm M102,5,105mm M102,Comment,light,med,med,0,heavy,light,"BBFG68, 01-OCT-01, info"
838,74325,TS/SCI,US,160846ZAUG07,16-AUG-07,0846Z,AA,AW-17,Dynamic,9038-50103,jk684,50202,Loon Mountain,Lincoln,Graftron,757,Function,5,OFFICE,7,OFFICE,44.036,-71.621,???,ROYO67,SR-71,SQUB82,Bristol AFB,USA,1,Bofors 40mm,4,Bofors 40mm,Comment,med,light,heavy,0,light,light,"SQUB82, 16-AUG-07, info"
839,61128,TS/SCI,US,122253ZAPR12,12-APR-12,2253Z,AA,AW-17,Deliberate,3746-13626,ne608,30105,Loon Mountain,Lincoln,Graftron,293,Function,3,RUNWAYS,1,OFFICE,44.036,-71.621,???,ZENO65,AC-130,PMIW74,Bristol AFB,USA,2,25mm GAU-12,4,105mm M102,Comment,light,light,heavy,0,light,light,"PMIW74, 12-APR-12, info"
840,30059,TS/SCI,US,251317ZJUL08,25-JUL-08,1317Z,AA,AW-17,Deliberate,8002-46265,lp604,20102,Random,r,R,243,Function,7,RUNWAYS,1,OFFICE,85,71,???,VUVW87,F-16,PWPS66,Bristol AFB,USA,5,Bofors 40mm,1,Bofors 40mm,Comment,light,light,med,0,heavy,heavy,"PWPS66, 25-JUL-08, info"
841,78200,TS/SCI,US,260953ZJUL07,26-JUL-07,0953Z,AA,AW-17,Deliberate,0881-48435,ae283,50203,Loon Mountain,Lincoln,Graftron,961,Function,10,OFFICE,1,OFFICE,44.036,-71.621,???,ERWS77,AC-130,DWVP81,Bristol AFB,USA,4,105mm M102,5,Bofors 40mm,Comment,light,light,med,0,light,med,"DWVP81, 26-JUL-07, info"
842,00250,TS/SCI,US,011150ZMAY05,01-MAY-05,1150Z,AA,AW-17,Dynamic,4672-98533,sj425,30202,Sunday River,Newry,Oxford,431,Function,6,RUNWAYS,7,RUNWAYS,44.469,-70.861,???,JHYM88,SR-71,TFCP66,Bristol AFB,USA,3,Bofors 40mm,5,Bofors 40mm,Comment,light,med,light,0,light,light,"TFCP66, 01-MAY-05, info"
843,53921,TS/SCI,US,070408ZFEB03,07-FEB-03,0408Z,AA,AW-17,Dynamic,9065-55051,gu388,40201,Random,r,R,479,Function,10,BARRACKS,4,BARRACKS,54,45,???,AAQY82,SR-71,OIFA81,Bristol AFB,USA,3,25mm GAU-12,3,25mm GAU-12,Comment,med,light,heavy,0,heavy,light,"OIFA81, 07-FEB-03, info"
844,33328,TS/SCI,US,261840ZJUN01,26-JUN-01,1840Z,AA,AW-17,Dynamic,2287-70309,tn350,40204,Random,r,R,229,Function,5,OFFICE,2,OFFICE,33,39,???,OSAF66,AC-130,GKQJ78,Bristol AFB,USA,4,Bofors 40mm,4,105mm M102,Comment,heavy,light,light,0,med,light,"GKQJ78, 26-JUN-01, info"
845,79120,TS/SCI,US,212131ZJUL04,21-JUL-04,2131Z,AA,AW-17,Dynamic,0914-10531,zh675,10205,Random,r,R,181,Function,9,RUNWAYS,3,BARRACKS,60,80,???,WIDU78,SR-71,JELC76,Bristol AFB,USA,1,Bofors 40mm,1,25mm GAU-12,Comment,med,light,light,0,heavy,light,"JELC76, 21-JUL-04, info"
846,10105,TS/SCI,US,061755ZMAR03,06-MAR-03,1755Z,AA,AW-17,Dynamic,7702-92054,wg722,10205,Random,r,R,419,Function,2,RUNWAYS,6,BARRACKS,49,60,???,MFIL85,F-16,UXYB76,Bristol AFB,USA,3,Bofors 40mm,4,Bofors 40mm,Comment,light,light,light,0,light,heavy,"UXYB76, 06-MAR-03, info"
847,73455,TS/SCI,US,220813ZAUG10,22-AUG-10,0813Z,AA,AW-17,Deliberate,4447-11600,fk642,20204,Loon Mountain,Lincoln,Graftron,273,Function,10,OFFICE,5,BARRACKS,44.036,-71.621,???,RAXG76,SR-71,XLMX89,Bristol AFB,USA,4,105mm M102,5,105mm M102,Comment,light,light,med,0,med,med,"XLMX89, 22-AUG-10, info"
848,10721,TS/SCI,US,240157ZAUG02,24-AUG-02,0157Z,AA,AW-17,Dynamic,6923-60388,vc641,40103,Random,r,R,977,Function,9,RUNWAYS,4,OFFICE,78,70,???,NHCP80,SR-71,UAQO82,Bristol AFB,USA,3,105mm M102,2,Bofors 40mm,Comment,med,heavy,med,0,light,med,"UAQO82, 24-AUG-02, info"
849,25195,TS/SCI,US,261024ZAPR09,26-APR-09,1024Z,AA,AW-17,Deliberate,2217-39214,oc578,50203,Random,r,R,386,Function,2,RUNWAYS,4,OFFICE,87,25,???,MOTL87,SR-71,QBPE90,Bristol AFB,USA,3,25mm GAU-12,2,25mm GAU-12,Comment,heavy,med,light,0,light,light,"QBPE90, 26-APR-09, info"
850,67465,TS/SCI,US,150424ZJUL06,15-JUL-06,0424Z,AA,AW-17,Dynamic,7103-78576,gp193,40101,Sunday River,Newry,Oxford,728,Function,10,OFFICE,9,RUNWAYS,44.469,-70.861,???,KOQP69,AC-130,NVUO69,Bristol AFB,USA,1,105mm M102,2,Bofors 40mm,Comment,heavy,light,heavy,0,light,light,"NVUO69, 15-JUL-06, info"
851,05553,TS/SCI,US,151805ZMAY10,15-MAY-10,1805Z,AA,AW-17,Dynamic,7662-38964,pb897,50203,Random,r,R,633,Function,1,BARRACKS,5,BARRACKS,81,86,???,PPDB77,F-16,DEKD65,Bristol AFB,USA,4,105mm M102,2,Bofors 40mm,Comment,med,light,light,0,med,light,"DEKD65, 15-MAY-10, info"
852,01191,TS/SCI,US,071344ZFEB09,07-FEB-09,1344Z,AA,AW-17,Deliberate,4707-56931,rq234,20203,Random,r,R,756,Function,6,RUNWAYS,10,OFFICE,51,74,???,FQRF72,AC-130,JWAT85,Bristol AFB,USA,5,Bofors 40mm,2,Bofors 40mm,Comment,heavy,light,med,0,med,heavy,"JWAT85, 07-FEB-09, info"
853,25916,TS/SCI,US,010148ZFEB04,01-FEB-04,0148Z,AA,AW-17,Deliberate,6197-35243,vp715,20205,Sunday River,Newry,Oxford,977,Function,9,BARRACKS,3,RUNWAYS,44.469,-70.861,???,HTPP68,SR-71,PBNV81,Bristol AFB,USA,3,25mm GAU-12,3,25mm GAU-12,Comment,heavy,med,heavy,0,light,heavy,"PBNV81, 01-FEB-04, info"
854,67690,TS/SCI,US,190756ZJUN04,19-JUN-04,0756Z,AA,AW-17,Dynamic,0426-31076,au489,50201,Random,r,R,107,Function,1,BARRACKS,10,OFFICE,61,11,???,IAQX71,SR-71,LHCE75,Bristol AFB,USA,3,105mm M102,4,Bofors 40mm,Comment,med,med,med,0,heavy,light,"LHCE75, 19-JUN-04, info"
855,55253,TS/SCI,US,190123ZNOV14,19-NOV-14,0123Z,AA,AW-17,Dynamic,1126-37941,vk693,40201,Random,r,R,546,Function,9,BARRACKS,1,BARRACKS,50,38,???,PKMO71,F-16,AJYA78,Bristol AFB,USA,5,Bofors 40mm,5,105mm M102,Comment,light,med,light,0,heavy,heavy,"AJYA78, 19-NOV-14, info"
856,14396,TS/SCI,US,021628ZMAR14,02-MAR-14,1628Z,AA,AW-17,Dynamic,7440-70776,zq809,30104,Loon Mountain,Lincoln,Graftron,698,Function,10,BARRACKS,6,BARRACKS,44.036,-71.621,???,KUSM65,F-16,VEXG89,Bristol AFB,USA,1,Bofors 40mm,5,Bofors 40mm,Comment,med,heavy,light,0,heavy,light,"VEXG89, 02-MAR-14, info"
857,85758,TS/SCI,US,141305ZFEB02,14-FEB-02,1305Z,AA,AW-17,Dynamic,9105-12828,aj003,30204,Random,r,R,144,Function,4,BARRACKS,10,BARRACKS,37,7,???,OUAX80,F-16,HPPT74,Bristol AFB,USA,1,25mm GAU-12,2,25mm GAU-12,Comment,light,light,med,0,med,med,"HPPT74, 14-FEB-02, info"
858,72719,TS/SCI,US,010957ZMAY11,01-MAY-11,0957Z,AA,AW-17,Dynamic,8429-41468,su553,40201,Random,r,R,375,Function,2,BARRACKS,2,BARRACKS,9,11,???,KNLM75,SR-71,ZMTU78,Bristol AFB,USA,3,105mm M102,4,Bofors 40mm,Comment,light,med,med,0,light,med,"ZMTU78, 01-MAY-11, info"
859,26389,TS/SCI,US,012212ZOCT08,01-OCT-08,2212Z,AA,AW-17,Deliberate,0141-81590,sd865,10101,Loon Mountain,Lincoln,Graftron,315,Function,9,OFFICE,2,RUNWAYS,44.036,-71.621,???,IMDU85,F-16,DJRL79,Bristol AFB,USA,3,Bofors 40mm,5,Bofors 40mm,Comment,heavy,med,light,0,light,light,"DJRL79, 01-OCT-08, info"
860,11263,TS/SCI,US,191826ZOCT01,19-OCT-01,1826Z,AA,AW-17,Dynamic,9584-28969,og765,50204,Loon Mountain,Lincoln,Graftron,571,Function,5,OFFICE,2,BARRACKS,44.036,-71.621,???,TMZI79,SR-71,XTZT82,Bristol AFB,USA,4,Bofors 40mm,2,105mm M102,Comment,heavy,heavy,med,0,heavy,med,"XTZT82, 19-OCT-01, info"
861,52155,TS/SCI,US,012115ZJUL12,01-JUL-12,2115Z,AA,AW-17,Dynamic,8815-63976,ks855,20102,Sunday River,Newry,Oxford,277,Function,1,RUNWAYS,4,OFFICE,44.469,-70.861,???,CEAD83,AC-130,DBKF76,Bristol AFB,USA,4,25mm GAU-12,4,Bofors 40mm,Comment,med,light,light,0,med,heavy,"DBKF76, 01-JUL-12, info"
862,38838,TS/SCI,US,121453ZMAR14,12-MAR-14,1453Z,AA,AW-17,Dynamic,9151-99651,vw576,30102,Random,r,R,907,Function,8,OFFICE,1,RUNWAYS,72,14,???,KKAK66,AC-130,BTWO74,Bristol AFB,USA,5,105mm M102,3,25mm GAU-12,Comment,med,light,heavy,0,med,heavy,"BTWO74, 12-MAR-14, info"
863,23516,TS/SCI,US,080709ZMAY10,08-MAY-10,0709Z,AA,AW-17,Dynamic,9884-51637,ia099,40203,Sunday River,Newry,Oxford,282,Function,1,RUNWAYS,6,RUNWAYS,44.469,-70.861,???,QTET76,F-16,HBVW86,Bristol AFB,USA,1,105mm M102,2,105mm M102,Comment,med,heavy,heavy,0,heavy,light,"HBVW86, 08-MAY-10, info"
864,69901,TS/SCI,US,070445ZJUL03,07-JUL-03,0445Z,AA,AW-17,Dynamic,1950-81969,xg155,40204,Sunday River,Newry,Oxford,654,Function,1,BARRACKS,1,BARRACKS,44.469,-70.861,???,ODKE67,AC-130,RQZK67,Bristol AFB,USA,1,Bofors 40mm,5,25mm GAU-12,Comment,light,heavy,med,0,light,med,"RQZK67, 07-JUL-03, info"
865,67410,TS/SCI,US,010635ZJUL12,01-JUL-12,0635Z,AA,AW-17,Dynamic,8037-60991,of643,30104,Loon Mountain,Lincoln,Graftron,264,Function,4,BARRACKS,5,BARRACKS,44.036,-71.621,???,QQQC87,SR-71,OTAE82,Bristol AFB,USA,4,105mm M102,4,Bofors 40mm,Comment,med,light,med,0,med,light,"OTAE82, 01-JUL-12, info"
866,35397,TS/SCI,US,180803ZNOV03,18-NOV-03,0803Z,AA,AW-17,Dynamic,5304-95265,cj748,20102,Sunday River,Newry,Oxford,443,Function,5,RUNWAYS,9,RUNWAYS,44.469,-70.861,???,ESIF81,AC-130,HUQP85,Bristol AFB,USA,5,105mm M102,3,25mm GAU-12,Comment,light,heavy,light,0,heavy,light,"HUQP85, 18-NOV-03, info"
867,64672,TS/SCI,US,101928ZFEB08,10-FEB-08,1928Z,AA,AW-17,Dynamic,8688-96539,zn484,40203,Sunday River,Newry,Oxford,134,Function,6,OFFICE,1,RUNWAYS,44.469,-70.861,???,SIQB67,SR-71,KFQG81,Bristol AFB,USA,2,Bofors 40mm,1,25mm GAU-12,Comment,light,light,med,0,med,med,"KFQG81, 10-FEB-08, info"
868,68262,TS/SCI,US,101958ZJAN00,10-JAN-00,1958Z,AA,AW-17,Deliberate,9934-47592,hx185,50203,Random,r,R,761,Function,2,OFFICE,9,RUNWAYS,32,30,???,KOMC84,AC-130,HBVD73,Bristol AFB,USA,2,25mm GAU-12,1,105mm M102,Comment,light,light,light,0,med,med,"HBVD73, 10-JAN-00, info"
869,43105,TS/SCI,US,220653ZFEB11,22-FEB-11,0653Z,AA,AW-17,Dynamic,1683-69198,kq500,10202,Sunday River,Newry,Oxford,795,Function,1,RUNWAYS,10,BARRACKS,44.469,-70.861,???,RNTX81,SR-71,KIXR66,Bristol AFB,USA,2,105mm M102,3,25mm GAU-12,Comment,med,med,light,0,med,heavy,"KIXR66, 22-FEB-11, info"
870,14069,TS/SCI,US,050714ZJAN15,05-JAN-15,0714Z,AA,AW-17,Deliberate,4790-99145,pn898,20204,Loon Mountain,Lincoln,Graftron,640,Function,3,RUNWAYS,5,OFFICE,44.036,-71.621,???,NGZE86,AC-130,YXKH85,Bristol AFB,USA,5,Bofors 40mm,5,Bofors 40mm,Comment,med,med,heavy,0,med,med,"YXKH85, 05-JAN-15, info"
871,25802,TS/SCI,US,150806ZAPR06,15-APR-06,0806Z,AA,AW-17,Dynamic,4178-08629,lq052,30105,Loon Mountain,Lincoln,Graftron,930,Function,6,BARRACKS,2,OFFICE,44.036,-71.621,???,ILZA85,AC-130,EJBF86,Bristol AFB,USA,1,Bofors 40mm,4,105mm M102,Comment,heavy,light,heavy,0,med,light,"EJBF86, 15-APR-06, info"
872,22333,TS/SCI,US,130041ZNOV00,13-NOV-00,0041Z,AA,AW-17,Deliberate,1785-29440,os762,40205,Sunday River,Newry,Oxford,558,Function,6,OFFICE,7,OFFICE,44.469,-70.861,???,OUPK74,SR-71,WZQP78,Bristol AFB,USA,4,Bofors 40mm,4,105mm M102,Comment,heavy,light,light,0,med,med,"WZQP78, 13-NOV-00, info"
873,91070,TS/SCI,US,241257ZAPR00,24-APR-00,1257Z,AA,AW-17,Dynamic,4710-13089,ru926,30201,Sunday River,Newry,Oxford,887,Function,5,OFFICE,10,RUNWAYS,44.469,-70.861,???,QYCC89,AC-130,DBXN75,Bristol AFB,USA,5,105mm M102,2,25mm GAU-12,Comment,med,light,med,0,heavy,heavy,"DBXN75, 24-APR-00, info"
874,83567,TS/SCI,US,140928ZAPR07,14-APR-07,0928Z,AA,AW-17,Deliberate,0925-96097,ay473,20101,Loon Mountain,Lincoln,Graftron,812,Function,9,OFFICE,5,OFFICE,44.036,-71.621,???,MHFX90,F-16,ZGIU67,Bristol AFB,USA,1,105mm M102,1,25mm GAU-12,Comment,med,light,light,0,light,heavy,"ZGIU67, 14-APR-07, info"
875,45045,TS/SCI,US,051602ZAPR10,05-APR-10,1602Z,AA,AW-17,Dynamic,9063-48386,mx793,50203,Random,r,R,866,Function,6,RUNWAYS,4,RUNWAYS,65,15,???,FTUB80,SR-71,TVRN80,Bristol AFB,USA,4,105mm M102,4,105mm M102,Comment,light,light,med,0,light,heavy,"TVRN80, 05-APR-10, info"
876,69895,TS/SCI,US,161036ZJAN02,16-JAN-02,1036Z,AA,AW-17,Deliberate,2491-64758,xq918,50202,Sunday River,Newry,Oxford,512,Function,10,BARRACKS,7,OFFICE,44.469,-70.861,???,OAUQ76,F-16,NSGT73,Bristol AFB,USA,4,105mm M102,2,105mm M102,Comment,heavy,heavy,light,0,med,light,"NSGT73, 16-JAN-02, info"
877,47304,TS/SCI,US,231509ZNOV15,23-NOV-15,1509Z,AA,AW-17,Deliberate,6459-08478,yo973,50102,Random,r,R,698,Function,7,OFFICE,3,RUNWAYS,50,0,???,WJCT66,AC-130,XNPI65,Bristol AFB,USA,3,105mm M102,3,Bofors 40mm,Comment,heavy,light,light,0,light,light,"XNPI65, 23-NOV-15, info"
